ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
Kimbu,Kimbu,kimb1242,,kiv,Africa,-7.23023,33.6445,Atlantic-Congo
Kimochiunn,Kimochi.unn,moch1256,,old,Africa,-3.33743,37.3357,Atlantic-Congo
Kinga,Kinga,nucl1379,,zga,Africa,-9.35868,34.2321,Atlantic-Congo
Kiseri,Kiseri,usse1238,,,Africa,,,Atlantic-Congo
Kiseriunn,Kiseri.unn,usse1238,,,Africa,,,Atlantic-Congo
Kisi,Kisi,kisi1243,,kiz,Africa,-9.93,34.4825,Atlantic-Congo
Kivinza,Kivinza,vinz1238,,vin,Africa,-4.99312,30.5699,Atlantic-Congo
KuriaMago,Kuria_mago,kuri1259,,kuj,Africa,-1.50636,34.5049,Atlantic-Congo
KuriaTari,Kuria_tari,kuri1259,,kuj,Africa,-1.50636,34.5049,Atlantic-Congo
Kutu,Kutu,kutu1263,,kdc,Africa,-7.23789,37.8623,Atlantic-Congo
Kwere,Kwere,kwer1261,,cwe,Africa,-6.50666,38.4449,Atlantic-Congo
Lambya,Lambya,lamb1272,,lai,Africa,-9.49372,33.15852,Atlantic-Congo
Langi,Langi,lang1320,,lag,Africa,-4.71413,35.9517,Atlantic-Congo
Lemaunn,Lema.unn,lema1242,,,Africa,,,Atlantic-Congo
Luganda,Luganda,gand1255,,lug,Africa,0.66884,32.15153,Atlantic-Congo
Luguru,Luguru,lugu1238,,ruf,Africa,-6.86828,37.5557,Atlantic-Congo
Lvhyia,Lvhyia,saam1283,,lsm,Africa,0.3652,34.0335,Atlantic-Congo
Lumasaaba,Lumasaaba,masa1299,,myx,Africa,1.05906,34.2829,Atlantic-Congo
Lungwa,Lungwa,rung1255,,rnw,Africa,-7.24959,31.7614,Atlantic-Congo
Lusoga,Lusoga,soga1242,,xog,Africa,0.40456,33.3942,Atlantic-Congo
Mabia,Mabia,mako1251,,kde,Africa,-10.9906,39.5133,Atlantic-Congo
Machame,Machame,mach1266,,jmc,Africa,-3.29385,37.0703,Atlantic-Congo
Machameunn,Machame.unn,mach1266,,jmc,Africa,-3.29385,37.0703,Atlantic-Congo
Makonde,Makonde,mako1251,,kde,Africa,-10.9906,39.5133,Atlantic-Congo
Malila,Malila,mali1279,,mgq,Africa,-9.16619,33.339,Atlantic-Congo
Mambaunn,Mamba.unn,mamb1298,,,Africa,,,Atlantic-Congo
Mambwe,Mambwe,mamb1297,,,Africa,,,Atlantic-Congo
Manda,Manda,mand1423,,mgs,Africa,-10.3991,34.7424,Atlantic-Congo
Maragoli,Maragoli,logo1258,,rag,Africa,0.09487,34.729,Atlantic-Congo
Matengo,Matengo,mate1258,,mgv,Africa,-11.554,35.0056,Atlantic-Congo
Matumbi,Matumbi,matu1259,,mgw,Africa,-8.53734,39.0409,Atlantic-Congo
Mbunga,Mbunga,mbun1248,,mgy,Africa,-8.19661,36.5362,Atlantic-Congo
Kimbunga,Kimbunga,mbun1248,,mgy,Africa,-8.19661,36.5362,Atlantic-Congo
Meru,Meru,meru1245,,mer,Africa,0.26484,37.7396,Atlantic-Congo
Meruimenti,Meruimenti,imen1238,,,Africa,,,Atlantic-Congo
Merutig,Merutig,tiga1244,,,Africa,,,Atlantic-Congo
Mkuu,Mkuu,mkuu1238,,,Africa,,,Atlantic-Congo
Mkwaya,Mkwaya,kway1241,,kya,Africa,-1.80737,33.71,Atlantic-Congo
Mpoto,Mpoto,mpot1240,,mpa,Africa,-11.13767,34.71269,Atlantic-Congo
Munyarwand,Munyarwand,,,,,,,
Mwera,Mwera,mwer1248,,mwe,Africa,-9.75639,38.8762,Atlantic-Congo
Mwera1,Mwera1,mwer1248,,mwe,Africa,-9.75639,38.8762,Atlantic-Congo
Namwanga,Namwanga,nyam1275,,mwn,Africa,-9.11261,32.3163,Atlantic-Congo
Nata,Nata,ikom1245,,ntk,Africa,-1.94989,34.5361,Atlantic-Congo
Ndali,Ndali,ndal1241,,ndh,Africa,-9.88948,33.6118,Atlantic-Congo
Ndamba,Ndamba,ndam1239,,ndj,Africa,-8.40485,36.0271,Atlantic-Congo
Ndari,Ndari,ndal1241,,ndh,Africa,-9.88948,33.6118,Atlantic-Congo
Ndengeleko,Ndengeleko,nden1248,,ndg,Africa,-7.54628,38.958,Atlantic-Congo
Ngindo,Ngindo,ngin1244,,nnq,Africa,-9.78145,37.9832,Atlantic-Congo
Ngoni,Ngoni,ngon1269,,,Africa,-11.7794,37.4118,Atlantic-Congo
Ngoreme,Ngoreme,ngur1263,,ngq,Africa,-1.8485,34.6173,Atlantic-Congo
Nguungulu,Nguungulu,ngul1246,,ngp,Africa,-5.79734,37.6823,Atlantic-Congo
NPare,N_pare,asut1235,,asa,Africa,-4.17978,37.8323,Atlantic-Congo
Ntuzu,Ntuzu,suku1261,,suk,Africa,-3.16082,32.8765,Atlantic-Congo
Nyakyusa,Nyakyusa,nyak1261,,,Africa,,,Atlantic-Congo
Nyamwezi,Nyamwezi,nyam1276,,nym,Africa,-5.08559,32.94452,Atlantic-Congo
Nyaturucha,Nyaturucha,chah1242,,,Africa,,,Atlantic-Congo
Nyaturuwil,Nyaturuwil,nyat1246,,rim,Africa,-5.12263,34.6657,Atlantic-Congo
Nyiha,Nyiha,nyih1240,,nih,Africa,-9.4472,32.9057,Atlantic-Congo
Nyiramba,Nyiramba,nila1242,,nim,Africa,-4.50002,34.3068,Atlantic-Congo
Pangwa,Pangwa,pang1287,,pbr,Africa,-9.96782,34.8039,Atlantic-Congo
Pimbwe,Pimbwe,pimb1238,,piw,Africa,-6.81358,31.4289,Atlantic-Congo
Pogoro,Pogoro,pogo1243,,poy,Africa,-8.72283,36.4148,Atlantic-Congo
Kipogoro,Kipogoro,pogo1243,,poy,Africa,-8.72283,36.4148,Atlantic-Congo
ProtoBantu,Proto-Bantu,narr1281,,,,,,Atlantic-Congo
Rufiji,Rufiji,nden1248,,ndg,Africa,-7.54628,38.958,Atlantic-Congo
Rukiga,Rukiga,chig1238,,cgg,Africa,-1.04387,29.9122,Atlantic-Congo
Rundi,Rundi,rund1242,,run,Africa,-2.94,29.97,Atlantic-Congo
Rungu,Rungu,narr1281,,,,,,Atlantic-Congo
Rungwa,Rungwa,rung1255,,rnw,Africa,-7.24959,31.7614,Atlantic-Congo
Runyambo,Runyambo,nyam1277,,now,Africa,-1.6096,30.9156,Atlantic-Congo
Runyankore,Runyankore,nyan1307,,nyn,Africa,-0.46364,30.548,Atlantic-Congo
Runyoro,Runyoro,nyor1246,,nyo,Africa,0.95294,31.3493,Atlantic-Congo
Rutooro,Rutooro,toor1238,,ttj,Africa,0.57291,30.6389,Atlantic-Congo
Safwa,Safwa,safw1238,,sbk,Africa,-8.54936,33.4766,Atlantic-Congo
Sambaa,Sambaa,sham1280,,ksb,Africa,-4.8,38.29,Atlantic-Congo
Samialugwe,Samialugwe,saam1283,,lsm,Africa,0.3652,34.0335,Atlantic-Congo
Sangu,Sangu,sang1330,,sbp,Africa,-8.4,33.9,Atlantic-Congo
ShashiSiz,Shashi_siz,ikiz1238,,ikz,Africa,-1.9915,34.3589,Atlantic-Congo
Shubi,Shubi,shub1238,,suj,Africa,-2.97663,31.0681,Atlantic-Congo
Siha,Siha,siha1242,,,Africa,,,Atlantic-Congo
Sihaunn,Siha.unn,siha1242,,,Africa,,,Atlantic-Congo
Sonjo,Sonjo,temi1247,,soz,Africa,-2.19303,35.8035,Atlantic-Congo
SPare,S_pare,asut1235,,asa,Africa,-4.17978,37.8323,Atlantic-Congo
Suba,Suba,suba1238,,sxb,Africa,-0.95719,34.1033,Atlantic-Congo
Sukuma,Sukuma,suku1261,,suk,Africa,-3.16082,32.8765,Atlantic-Congo
Sumbwa,Sumbwa,sumb1240,,suw,Africa,-3.47335,31.9457,Atlantic-Congo
Tharaka,Tharaka,thar1283,,thk,Africa,-0.13221,38.073,Atlantic-Congo
Tuveta,Tuveta,tave1240,,tvs,Africa,-3.41822,37.7061,Atlantic-Congo
Vunjo,Vunjo,vunj1238,,vun,Africa,-3.42531,37.5847,Atlantic-Congo
Wanda,Wanda,wand1264,,wbh,Africa,-8.34522,32.4375,Atlantic-Congo
Wanji,Wanji,vwan1235,,wbi,Africa,-9.00683,34.0757,Atlantic-Congo
Wungu,Wungu,bung1265,,wun,Africa,-8.32587,32.8801,Atlantic-Congo
Yao,Yao,yaoo1241,,yao,Africa,-13.6119,35.2387,Atlantic-Congo
Zanaki,Zanaki,zana1238,,zak,Africa,-2.26367,34.0542,Atlantic-Congo
Zaramo,Zaramo,zara1247,,zaj,Africa,-6.87705,38.9258,Atlantic-Congo
Zigua,Zigua,zigu1242,,,Africa,-5.61864,38.4114,Atlantic-Congo
Zinza,Zinza,zinz1238,,zin,Africa,-2.64132,32.1755,Atlantic-Congo
